"feature_id","name","type"
"7903","ST8SIA-IV","alias"
"79027","VIK","alias"
"79027","VIK-1","alias"
"79026","AHNAKRS","alias"
"79026","PM227","alias"
"79025","FNDC11","alias"
"79024","C13orf44","alias"
"79023","p37","alias"
"79019","C22orf18","alias"
"79019","CENP-M","alias"
"79019","PANE1","alias"
"79018","C17orf39","alias"
"79018","VID24","alias"
"79017","C7orf24","alias"
"79017","CRF21","alias"
"79017","GCTG","alias"
"79017","GGC","alias"
"79016","C19orf58","alias"
"79016","PCIA1","alias"
"79012","1G5","alias"
"79012","VACAMKL","alias"
"79009","GU2","alias"
"79009","GUB","alias"
"79009","RH-II/GuB","alias"
"79009","mcdrh","alias"
"79008","GIYD2","alias"
"79006","C16orf23","alias"
"79006","c380A1.2","alias"
"79004","C10orf66","alias"
"79004","bA18I14.5","alias"
"79003","2510025F08Rik","alias"
"79003","KNTC2AP","alias"
"79003","MTW1","alias"
"79003","hMis12","alias"
"79002","fSAP18","alias"
"79001","EDTP308","alias"
"79001","MST134","alias"
"79001","MST576","alias"
"79001","VKCFD2","alias"
"79001","VKOR","alias"
"79000","AIBP","alias"
"79000","C1orf135","alias"
"790","CDG1Z","alias"
"790","EIEE50","alias"
"790","GATD4","alias"
"78999","FIGLER6","alias"
"78999","SALM3","alias"
"78999","SALM3.","alias"
"78998","C8orf51","alias"
"78997","dJ881L22.1","alias"
"78997","dJ995J12.1.1","alias"
"78996","MRI","alias"
"78996","MRI-2","alias"
"78992","FinGER2","alias"
"78990","C14orf137","alias"
"78990","OTB2","alias"
"78990","OTU2","alias"
"78989","3MC2","alias"
"78989","CL-K1-I","alias"
"78989","CL-K1-II","alias"
"78989","CL-K1-IIa","alias"
"78989","CL-K1-IIb","alias"
"78989","CLK1","alias"
"78988","MRP63","alias"
"78988","bMRP63","alias"
"78987","AVSD2","alias"
"78987","CIRRIN","alias"
"78986","DSP-4","alias"
"78986","DUSP24","alias"
"78986","LDP-4","alias"
"78986","MKP-8","alias"
"78986","MKP8","alias"
"78986","NATA1","alias"
"78986","NEAP","alias"
"78986","SKRP3","alias"
"7884","HBP","alias"
"7881","AKR6A3","alias"
"7881","KCNA1B","alias"
"7881","KV-BETA-1","alias"
"7881","Kvb1.3","alias"
"7881","hKvBeta3","alias"
"7881","hKvb3","alias"
"788","CAC","alias"
"788","CACT","alias"
"7879","PRO2706","alias"
"7879","RAB7","alias"
"7874","HAUSP","alias"
"7874","TEF1","alias"
"7873","ARMET","alias"
"7873","ARP","alias"
"7871","SLAP","alias"
"7869","LUCA-1","alias"
"7869","SEMA5","alias"
"7869","SEMAA","alias"
"7869","SemA","alias"
"7869","semaV","alias"
"7867","3PK","alias"
"7867","MAPKAP-K3","alias"
"7867","MAPKAP3","alias"
"7867","MAPKAPK-3","alias"
"7867","MDPT3","alias"
"7867","MK-3","alias"
"7866","IFNRP","alias"
"7866","SKMc15","alias"
"7866","SM15","alias"
"7862","BR140","alias"
"7862","IDDDFP","alias"
"786","CACNLG","alias"
"7857","CHGC","alias"
"7857","EM66","alias"
"7857","SN","alias"
"7857","SgII","alias"
"7855","C2orf31","alias"
"7855","HFZ5","alias"
"7852","CD184","alias"
"7852","D2S201E","alias"
"7852","FB22","alias"
"7852","HM89","alias"
"7852","HSY3RR","alias"
"7852","LAP-3","alias"
"7852","LAP3","alias"
"7852","LCR1","alias"
"7852","LESTR","alias"
"7852","NPY3R","alias"
"7852","NPYR","alias"
"7852","NPYRL","alias"
"7852","NPYY3R","alias"
"7852","WHIM","alias"
"7852","WHIMS","alias"
"7851","BENE","alias"
"7850","CD121b","alias"
"7850","CDw121b","alias"
"7850","IL-1R-2","alias"
"7850","IL-1RT-2","alias"
"7850","IL-1RT2","alias"
"7850","IL1R2c","alias"
"7850","IL1RB","alias"
"785","CAB4","alias"
"785","CACNLB4","alias"
"785","EA5","alias"
"785","EIG9","alias"
"785","EJM","alias"
"785","EJM4","alias"
"785","EJM6","alias"
"7846","B-ALPHA-1","alias"
"7846","LIS3","alias"
"7846","TUBA3","alias"
"7844","HKF-1","alias"
"7844","KF-1","alias"
"7844","KF1","alias"
"7844","ZFP-103","alias"
"7844","ZFP103","alias"
"7841","CDG2B","alias"
"7841","CWH41","alias"
"7841","DER7","alias"
"7841","GCS1","alias"
"7840","ALSS","alias"
"784","CAB3","alias"
"784","CACNLB3","alias"
"7837","ASGD7","alias"
"7837","COPOA","alias"
"7837","D2S448","alias"
"7837","D2S448E","alias"
"7837","MG50","alias"
"7837","PRG2","alias"
"7837","PXN","alias"
"7837","VPO","alias"
"7832","APRO1","alias"
"7832","PC3","alias"
"7832","TIS21","alias"
"783","CACNLB2","alias"
"783","CAVB2","alias"
"783","MYSB","alias"
"7827","PDCN","alias"
"7827","SRN1","alias"
"782","CAB1","alias"
"782","CACNLB1","alias"
"782","CCHLB1","alias"
"7818","DAP-3","alias"
"7818","MRP-S29","alias"
"7818","MRPS29","alias"
"7818","bMRP-10","alias"
"7813","EVI-5","alias"
"7813","NB4S","alias"
"7812","D1S155E","alias"
"7812","UNR","alias"
"781","CACNA2","alias"
"781","CACNL2A","alias"
"781","CCHL2A","alias"
"781","LINC01112","alias"
"781","lncRNA-N3","alias"
"7809","BART","alias"
"7809","DFNB73","alias"
"780854","RNU3-4","alias"
"780854","U3-4","alias"
"780853","RNU3-3","alias"
"780853","U3-3","alias"
"780852","U3-2B","alias"
"780852","U3b2","alias"
"780851","RNU3","alias"
"780851","U3","alias"
"780776","FAM18A","alias"
"780776","YDR084C","alias"
"7805","CLAST6","alias"
"7804","APOER2","alias"
"7804","HSZ75190","alias"
"7804","LRP-8","alias"
"7804","MCI1","alias"
"7803","HH72","alias"
"7803","PRL-1","alias"
"7803","PRL1","alias"
"7803","PTP(CAAX1)","alias"
"7803","PTPCAAX1","alias"
"7802","P28","alias"
"7802","dJ423B22.5","alias"
"7802","hp28","alias"
"780","CAK","alias"
"780","CD167","alias"
"780","DDR","alias"
"780","EDDR1","alias"
"780","HGK2","alias"
"780","MCK10","alias"
"780","NEP","alias"
"780","NTRK4","alias"
"780","PTK3","alias"
"780","PTK3A","alias"
"780","RTK6","alias"
"780","TRKE","alias"
"7799","HUMHOXY1","alias"
"7799","KMT8","alias"
"7799","KMT8A","alias"
"7799","MTB-ZF","alias"
"7799","RIZ","alias"
"7799","RIZ1","alias"
"7799","RIZ2","alias"
"7798","LUZP","alias"
"7791","ESP-2","alias"
"7791","HED-2","alias"
"779","CACNL1A3","alias"
"779","CCHL1A3","alias"
"779","Cav1.1","alias"
"779","HOKPP","alias"
"779","HOKPP1","alias"
"779","MHS5","alias"
"779","TTPP1","alias"
"779","hypoPP","alias"
"7789","ZNF896","alias"
"7786","DLK","alias"
"7786","MEKK12","alias"
"7786","MUK","alias"
"7786","ZPK","alias"
"7786","ZPKP1","alias"
"7784","ZP3A","alias"
"7784","ZP3B","alias"
"7784","ZPC","alias"
"7784","Zp-3","alias"
"7783","ZPA","alias"
"7783","Zp-2","alias"
"7782","ZNT4","alias"
"7782","znT-4","alias"
"7781","ZNT3","alias"
"7780","PP12488","alias"
"7780","TNZD","alias"
"7780","ZNT2","alias"
"7780","ZnT-2","alias"
"778","AIED","alias"
"778","COD3","alias"
"778","COD4","alias"
"778","CORDX","alias"
"778","CORDX3","alias"
"778","CSNB2","alias"
"778","CSNB2A","alias"
"778","CSNBX2","alias"
"778","Cav1.4","alias"
"778","Cav1.4alpha1","alias"
"778","JM8","alias"
"778","JMC8","alias"
"778","OA2","alias"
"7779","ZNT1","alias"
"7779","ZRC1","alias"
"7776","ZNF236A","alias"
"7776","ZNF236B","alias"
"7775","ZSCAN11","alias"
"7773","FDZF2","alias"
"7771","ZFP112","alias"
"7771","ZNF228","alias"
"777","BII","alias"
"777","CACH6","alias"
"777","CACNL1A6","alias"
"777","Cav2.3","alias"
"777","gm139","alias"
"7767","BMZF-2","alias"
"7767","BMZF2","alias"
"7767","KOX22","alias"
"7767","ZNF233","alias"
"7767","ZNF255","alias"
"7767","ZNF27","alias"
"7764","ZABC1","alias"
"7763","ZA20D2","alias"
"7763","ZFAND5A","alias"
"7763","ZNF216","alias"
"7762","BAZ-2","alias"
"7762","BAZ2","alias"
"7762","ZKSCAN11","alias"
"7762","ZSCAN43","alias"
"7761","BAZ-1","alias"
"7761","BAZ1","alias"
"7760","CR53","alias"
"7760","ZKSCAN21","alias"
"7760","ZSCAN53","alias"
"776","CACH3","alias"
"776","CACN4","alias"
"776","CACNL1A2","alias"
"776","CCHL1A2","alias"
"776","Cav1.3","alias"
"776","PASNA","alias"
"776","SANDD","alias"
"7757","PMIDP","alias"
"7757","ZNF95","alias"
"7756","BuGZ","alias"
"7756","hBuGZ","alias"
"7755","RhitH","alias"
"7755","ZNF210","alias"
"7755","Zfp13","alias"
"7754","ZNF184-Lp","alias"
"7754","ZNF204","alias"
"7754","ZNF315P","alias"
"7754","b24o18.1","alias"
"7753","ZKSCAN10","alias"
"7753","ZSCAN42","alias"
"7750","FIM","alias"
"7750","MYM","alias"
"7750","RAMP","alias"
"7750","SCLL","alias"
"7750","ZNF198","alias"
"775","CACH2","alias"
"775","CACN2","alias"
"775","CACNL1A1","alias"
"775","CCHL1A1","alias"
"775","CaV1.2","alias"
"775","LQT8","alias"
"775","TS","alias"
"7748","HRF1","alias"
"7748","ZNFP104","alias"
"7746","PRD51","alias"
"7746","ZNF193","alias"
"7745","LD5-1","alias"
"7745","ZNF192","alias"
"7745","ZSCAN40","alias"
"7741","SRE-ZBP","alias"
"7741","SREZBP","alias"
"7741","ZNF187","alias"
"774","BIII","alias"
"774","CACNL1A5","alias"
"774","CACNN","alias"
"774","Cav2.2","alias"
"774","DYT23","alias"
"7739","SCELL","alias"
"7738","kr-ZNF3","alias"
"7737","Cwc24","alias"
"7737","RNF113","alias"
"7737","TTD5","alias"
"7737","ZNF183","alias"
"7733","HHZ168","alias"
"7732","BFP","alias"
"7732","ZNF179","alias"
"7730","PIGX","alias"
"773","APCA","alias"
"773","BI","alias"
"773","CACNL1A4","alias"
"773","CAV2.1","alias"
"773","EA2","alias"
"773","EIEE42","alias"
"773","FHM","alias"
"773","HPCA","alias"
"773","MHP","alias"
"773","MHP1","alias"
"773","SCA6","alias"
"7728","OTK18","alias"
"7727","ZSCAN8","alias"
"7726","AFP","alias"
"7726","RNF95","alias"
"7726","ZNF173","alias"
"7718","CT53","alias"
"7718","LD65","alias"
"7718","ZSCAN7","alias"
"7716","DB1","alias"
"7716","ZNF161","alias"
"7712","HZF22","alias"
"7711","pHZ-96","alias"
"7710","pHZ-92","alias"
"771","CA-XII","alias"
"771","CAXII","alias"
"771","HsT18816","alias"
"771","T18816","alias"
"7709","MIZ-1","alias"
"7709","ZNF151","alias"
"7709","ZNF60","alias"
"7709","pHZ-67","alias"
"7707","BERF-1","alias"
"7707","BFCOL1","alias"
"7707","GDACCF","alias"
"7707","HT-BETA","alias"
"7707","ZBP-89","alias"
"7707","ZFP148","alias"
"7707","pHZ-52","alias"
"7706","EFP","alias"
"7706","RNF147","alias"
"7706","Z147","alias"
"7706","ZNF147","alias"
"7705","OZF","alias"
"7704","PLZF","alias"
"7704","ZNF145","alias"
"7703","MEL-18","alias"
"7703","RNF110","alias"
"7703","ZNF144","alias"
"7702","SBF","alias"
"7702","STAF","alias"
"7702","pHZ-1","alias"
"7701","pHZ-49","alias"
"7700","D4S90","alias"
"7700","pHZ-44","alias"
"770","CARPX1","alias"
"7699","pHZ-39","alias"
"7697","pHZ-32","alias"
"7696","ZNF137","alias"
"7696","pHZ-30","alias"
"7695","pHZ-20","alias"
"7694","ZNF61","alias"
"7694","ZNF78L1","alias"
"7694","pHZ-17","alias"
"7694","pT3","alias"
"7693","pHZ-15","alias"
"7692","ZNF150","alias"
"7692","pHZ-13","alias"
"7692","pHZ-66","alias"
"7691","pHZ-12","alias"
"7690","ZBTB35","alias"
"7690","pHZ-10","alias"
"7686","MKRNP3","alias"
"7686","ZNF127L5","alias"
"7686","dJ981L23.2","alias"
"768222","MIRN770","alias"
"768222","hsa-mir-770","alias"
"768220","MIRN765","alias"
"768220","hsa-mir-765","alias"
"768220","mir-765","alias"
"768219","MIRN802","alias"
"768219","hsa-mir-802","alias"
"768218","MIRN766","alias"
"768218","hsa-mir-766","alias"
"768218","mir-766","alias"
"768217","MIRN769","alias"
"768217","hsa-mir-769","alias"
"768217","mir-769","alias"
"768216","MIRN454","alias"
"768216","hsa-mir-454","alias"
"768216","mir-454","alias"
"768215","MIRN767","alias"
"768215","hsa-mir-767","alias"
"768215","mir-767","alias"
"768214","MIRN668","alias"
"768214","hsa-mir-668","alias"
"768213","MIRN671","alias"
"768213","hsa-mir-671","alias"
"768213","mir-671","alias"
"768212","MIRN758","alias"
"768212","hsa-mir-758","alias"
"768212","mir-758","alias"
"768206","RP36","alias"
"7681","CPPB2","alias"
"7681","D15S9","alias"
"7681","RNF63","alias"
"7681","ZFP127","alias"
"7681","ZNF127","alias"
"768097","HAR1R","alias"
"768097","LINC00065","alias"
"768097","NCRNA00065","alias"
"768096","HAR1F","alias"
"768096","LINC00064","alias"
"768096","NCRNA00064","alias"
"768","CAIX","alias"
"768","MN","alias"
"767846","C1orf152","alias"
"767846","COAS3","alias"
"7678","HZF-16","alias"
"7678","HZF16","alias"
"7678","ZK7","alias"
"767612","14q(II-31)","alias"
"767611","14q(II-30)","alias"
"767610","14q(II-29)","alias"
"767609","14q(II-28)","alias"
"767608","14q(II-27)","alias"
"767606","14q(II-26)","alias"
"767605","14q(II-25)","alias"
"767604","14q(II-24)","alias"
"767603","14q(II-23)","alias"
"767600","14q(II-22)","alias"
"767599","14q(II-21)","alias"
"767598","14q(II-20)","alias"
"767597","14q(II-19)","alias"
"767596","14q(II-18)","alias"
"767595","14q(II-17)","alias"
"767594","14q(II-16)","alias"
"767593","14q(II-15)","alias"
"767592","14q(II-14)","alias"
"767591","14q(II-13)","alias"
"767590","14q(II-12)","alias"
"767589","14q(II-11)","alias"
"767588","14q(II-10)","alias"
"767585","14q(II-9)","alias"
"767584","14q(II-8)","alias"
"767583","14q(II-7)","alias"
"767582","14q(II-6)","alias"
"767581","14q(II-5)","alias"
"767580","14q(II-4)","alias"
"767579","14q(II-3)","alias"
"767578","14q(II-2)","alias"
"767577","14q(II-1)","alias"
"767569","14q(I-9)","alias"
"767568","14q(I-8)","alias"
"767567","14q(I-7)","alias"
"767566","14q(I-6)","alias"
"767565","14q(I-5)","alias"
"767564","14q(I-4)","alias"
"767563","14q(I-3)","alias"
"767562","14q(I-2)","alias"
"767561","14q(I-1)","alias"
"767558","MPD6","alias"
"767558","MTPNUT","alias"
"767557","C20orf169-DBNDD2","alias"
"7675","D19S204","alias"
"7675","ZHC32","alias"
"7675","ZNF20","alias"
"767","CA-RP","alias"
"767","CA-VIII","alias"
"767","CALS","alias"
"767","CAMRQ3","alias"
"767","CARP","alias"
"766","CAVII","alias"
"7652","C19orf9","alias"
"7652","F8281","alias"
"765","CA-VI","alias"
"765","GUSTIN","alias"
"7644","HPF7","alias"
"7644","HTF10","alias"
"7643","HTF9","alias"
"7639","HPF4","alias"
"7639","HTF1","alias"
"7637","HPF2","alias"
"7634","pT17","alias"
"7633","pT7","alias"
"763","CA5","alias"
"763","CA5AD","alias"
"763","CAV","alias"
"763","CAVA","alias"
"763","GS1-21A4.1","alias"
"7629","D6S229E","alias"
"7629","ZNF523","alias"
"7629","Zfp523","alias"
"7626","D8C6","alias"
"7626","ZKSCAN24","alias"
"7626","ZNF75","alias"
"7626","ZNF82","alias"
"7626","ZSCAN28","alias"
"7625","COS52","alias"
"7625","ZFP520","alias"
"7625","ZNF520","alias"
"7625","hZNF7","alias"
"7621","Cos17","alias"
"7620","Cos5","alias"
"7620","hZNF3","alias"
"762","CAIV","alias"
"762","Car4","alias"
"762","RP17","alias"
"761","CAIII","alias"
"761","Car3","alias"
"760","CA-II","alias"
"760","CAC","alias"
"760","CAII","alias"
"760","Car2","alias"
"760","HEL-76","alias"
"760","HEL-S-282","alias"
"7597","C14orf51","alias"
"7597","KUP","alias"
"7597","ZNF46","alias"
"7596","KOX5","alias"
"7596","ZNF13","alias"
"7594","HTF6","alias"
"7594","KOX27","alias"
"7594","ZNF39L1","alias"
"7593","MZF-1","alias"
"7593","MZF1B","alias"
"7593","ZFP98","alias"
"7593","ZNF42","alias"
"7593","ZSCAN6","alias"
"7592","MRX89","alias"
"759","CA-I","alias"
"759","CAB","alias"
"759","Car1","alias"
"759","HEL-S-11","alias"
"7589","NY-REN-21","alias"
"7589","ZNF38","alias"
"7589","Zipro1","alias"
"7587","KOX21","alias"
"7587","ZNF37","alias"
"7586","KOX18","alias"
"7586","PHZ-37","alias"
"7586","ZNF139","alias"
"7586","ZNF36","alias"
"7586","ZSCAN33","alias"
"7584","HF.10","alias"
"7584","HF10","alias"
"7584","Zfp105","alias"
"7582","KOX2","alias"
"7582","KOX31","alias"
"7582","ZNF11B","alias"
"7581","KOX2","alias"
"7581","KOX31","alias"
"7581","KOX5","alias"
"7581","NF11A","alias"
"7581","ZNF11","alias"
"7581","ZNF11A","alias"
"7581","ZNF33","alias"
"7581","ZZAPK","alias"
"7580","KOX30","alias"
"758","239AB","alias"
"758","C22orf1","alias"
"758","FAM1A","alias"
"7579","KOX29","alias"
"7579","ZFP-31","alias"
"7579","ZNF31","alias"
"7579","ZNF360","alias"
"7576","KOX24","alias"
"7574","HEL-179","alias"
"7574","KOX20","alias"
"7572","KOX17","alias"
"7572","RSG-A","alias"
"7572","ZNF191","alias"
"7572","ZSCAN3","alias"
"7572","Zfp191","alias"
"7571","KOX16","alias"
"7571","ZNF359","alias"
"7571","ZNF612","alias"
"7571","Zfp612","alias"
"7570","HKR-T1","alias"
"7570","KOX15","alias"
"7570","ZNF422","alias"
"7570","Zfp422","alias"
"757","C21orf4","alias"
"757","HCVP7TP3","alias"
"7569","HHZ150","alias"
"7569","KOX14","alias"
"7569","ZNF21","alias"
"7569","Zfp182","alias"
"7568","KOX13","alias"
"7567","KOX12","alias"
"7566","HDSG1","alias"
"7566","KOX11","alias"
"7566","ZKSCAN6","alias"
"7566","ZNF535","alias"
"7566","ZSCAN38","alias"
"7566","Zfp535","alias"
"7565","HPF3","alias"
"7565","KOX10","alias"
"7564","HZF1","alias"
"7564","KOX9","alias"
"7562","KOX8","alias"
"7562","ZNF15","alias"
"7562","ZNF15L1","alias"
"7561","GIOT-4","alias"
"7561","KOX6","alias"
"7559","GIOT-3","alias"
"7559","HZF11","alias"
"7559","KOX3","alias"
"7559","ZNF325","alias"
"7556","KOX1","alias"
"7555","CNBP1","alias"
"7555","DM2","alias"
"7555","PROMM","alias"
"7555","RNF163","alias"
"7555","ZCCHC22","alias"
"7555","ZNF9","alias"
"7554","HF.18","alias"
"7554","Zfp128","alias"
"7553","HF.16","alias"
"7553","KOX4","alias"
"7553","zf30","alias"
"7552","CMPX1","alias"
"7552","MRX97","alias"
"7552","ZNF4","alias"
"7552","ZNF5","alias"
"7552","ZNF6","alias"
"7552","Zfp711","alias"
"7552","dJ75N13.1","alias"
"7551","A8-51","alias"
"7551","HF.12","alias"
"7551","KOX25","alias"
"7551","PP838","alias"
"7551","Zfp113","alias"
"755","LRRC76","alias"
"755","YF5/A2","alias"
"7549","A1-5","alias"
"7549","ZNF661","alias"
"7549","Zfp661","alias"
"7547","HTX","alias"
"7547","HTX1","alias"
"7547","VACTERLX","alias"
"7547","ZNF203","alias"
"7546","HPE5","alias"
"7545","CRS6","alias"
"7545","ZIC","alias"
"7545","ZNF201","alias"
"7544","ZNF911","alias"
"7543","ZNF926","alias"
"7542","D11S750","alias"
"7542","MCG4","alias"
"7541","ZF5","alias"
"7541","ZFP-161","alias"
"7541","ZFP-5","alias"
"7541","ZFP161","alias"
"7541","ZNF478","alias"
"754","C21orf1","alias"
"754","C21orf3","alias"
"754","PBF","alias"
"7539","ZNF906","alias"
"7539","zfp-37","alias"
"7538","G0S24","alias"
"7538","GOS24","alias"
"7538","NUP475","alias"
"7538","RNF162A","alias"
"7538","TIS11","alias"
"7538","TTP","alias"
"7538","zfp-36","alias"
"7536","BBP","alias"
"7536","D11S636","alias"
"7536","MBBP","alias"
"7536","ZCCHC25","alias"
"7536","ZFM1","alias"
"7536","ZNF162","alias"
"7535","ADMIO2","alias"
"7535","IMD48","alias"
"7535","SRK","alias"
"7535","STCD","alias"
"7535","STD","alias"
"7535","TZK","alias"
"7535","ZAP-70","alias"
"7534","14-3-3-zeta","alias"
"7534","HEL-S-3","alias"
"7534","HEL-S-93","alias"
"7534","HEL4","alias"
"7534","KCIP-1","alias"
"7534","YWHAD","alias"
"7533","YWHA1","alias"
"7532","14-3-3GAMMA","alias"
"7532","PPP1R170","alias"
"7531","14-3-3E","alias"
"7531","HEL2","alias"
"7531","KCIP-1","alias"
"7531","MDCR","alias"
"7531","MDS","alias"
"753","C18orf1","alias"
"7529","GW128","alias"
"7529","HEL-S-1","alias"
"7529","HS1","alias"
"7529","KCIP-1","alias"
"7529","YWHAA","alias"
"7528","DELTA","alias"
"7528","INO80S","alias"
"7528","NF-E1","alias"
"7528","UCRBP","alias"
"7528","YIN-YANG-1","alias"
"7525","HsT441","alias"
"7525","P61-YES","alias"
"7525","Yes","alias"
"7525","c-yes","alias"
"752014","CP-23","alias"
"752014","CP23","alias"
"7520","KARP-1","alias"
"7520","KARP1","alias"
"7520","KU80","alias"
"7520","KUB2","alias"
"7520","Ku86","alias"
"7520","NFIV","alias"
"752","C17orf1","alias"
"752","C17orf1B","alias"
"752","FHOD4","alias"
"752","FMNL","alias"
"752","KW-13","alias"
"751816",NA,"alias"
"7518","SSMED","alias"
"7517","CMM6","alias"
"7516","FANCU","alias"
"751580","CXYorf8","alias"
"751580","NCRNA00106","alias"
"7515","RCC","alias"
"7514","CRM1","alias"
"7514","emb","alias"
"7514","exp1","alias"
"7512","AEACEI","alias"
"7512","APP2","alias"
"7511","APP1","alias"
"7511","SAMP","alias"
"7511","XPNPEP","alias"
"7511","XPNPEPL","alias"
"7511","XPNPEPL1","alias"
"751071","U99HG","alias"
"7508","RAD4","alias"
"7508","XP3","alias"
"7508","XPCC","alias"
"7508","p125","alias"
"7507","XP1","alias"
"7507","XPAC","alias"
"7504","KX","alias"
"7504","NA","alias"
"7504","NAC","alias"
"7504","X1k","alias"
"7504","XKR1","alias"
"7503","DXS1089","alias"
"7503","DXS399E","alias"
"7503","LINC00001","alias"
"7503","NCRNA00001","alias"
"7503","SXI1","alias"
"7503","swd66","alias"
"750","GAS8-AS1","alias"
"7499","PBDX","alias"
"7498","XAN1","alias"
"7498","XO","alias"
"7498","XOR","alias"
"7494","TREB-5","alias"
"7494","TREB5","alias"
"7494","XBP-1","alias"
"7494","XBP2","alias"
"7490","AWT1","alias"
"7490","EWS-WT1","alias"
"7490","GUD","alias"
"7490","NPHS4","alias"
"7490","WAGR","alias"
"7490","WIT-2","alias"
"7490","WT33","alias"
"7486","RECQ3","alias"
"7486","RECQL2","alias"
"7486","RECQL3","alias"
"7485","CHD5","alias"
"7485","GET1","alias"
"7484","WNT14B","alias"
"7484","WNT15","alias"
"7483","WNT14","alias"
"7482","WNT13","alias"
"7481","HWNT11","alias"
"7480","SHFM6","alias"
"7480","STHAG8","alias"
"7480","WNT-12","alias"
"7478","WNT8D","alias"
"7474","hWNT5A","alias"
"7473","INT4","alias"
"7473","TETAMS","alias"
"7472","INT1L1","alias"
"7472","IRP","alias"
"7471","BMND16","alias"
"7471","INT1","alias"
"7471","OI15","alias"
"747","C11orf11","alias"
"747","DAGL(ALPHA)","alias"
"747","DAGLALPHA","alias"
"747","NSDDR","alias"
"7469","NELF-A","alias"
"7469","P/OKcl.15","alias"
"7469","WHSC2","alias"
"7468","KMT3F","alias"
"7468","KMT3G","alias"
"7468","MMSET","alias"
"7468","REIIBP","alias"
"7468","TRX5","alias"
"7468","WHS","alias"
"7468","NSD2","alias"
"7466","CTRCT41","alias"
"7466","WFRS","alias"
"7466","WFS","alias"
"7466","WFSL","alias"
"7465","WEE1A","alias"
"7465","WEE1hu","alias"
"7464","CLIPINB","alias"
"7464","IR10","alias"
"7464","WDR2","alias"
"7462","HSPC046","alias"
"7462","LAB","alias"
"7462","NTAL","alias"
"7462","WBSCR15","alias"
"7462","WBSCR5","alias"
"7462","WSCR5","alias"
"7461","CLIP","alias"
"7461","CLIP-115","alias"
"7461","CYLN2","alias"
"7461","WBSCR3","alias"
"7461","WBSCR4","alias"
"7461","WSCR3","alias"
"7461","WSCR4","alias"
"746","C11orf10","alias"
"7458","WBSCR1","alias"
"7458","WSCR1","alias"
"7458","eIF-4H","alias"
"7456","PRPL-2","alias"
"7456","WAS2","alias"
"7456","WASPIP","alias"
"7456","WIP","alias"
"7454","IMD2","alias"
"7454","SCNX","alias"
"7454","THC","alias"
"7454","THC1","alias"
"7454","WASP","alias"
"7454","WASPA","alias"
"7453","GAMMA-2","alias"
"7453","IFI53","alias"
"7453","IFP53","alias"
"7450","F8VWF","alias"
"7450","VWD","alias"
"745","C11orf9","alias"
"745","MRF","alias"
"745","Ndt80","alias"
"745","pqn-47","alias"
"7448","V75","alias"
"7448","VN","alias"
"7448","VNT","alias"
"7447","HLP3","alias"
"7447","HPCAL3","alias"
"7447","HUVISL1","alias"
"7447","VILIP","alias"
"7447","VILIP-1","alias"
"7443","PCH1","alias"
"7443","PCH1A","alias"
"7442","VR1","alias"
"7441","CD179a","alias"
"7441","IGI","alias"
"7441","IGVPB","alias"
"7441","VPREB","alias"
"744","239FB","alias"
"744","C11orf8","alias"
"7439","ARB","alias"
"7439","BEST","alias"
"7439","BMD","alias"
"7439","RP50","alias"
"7439","TU15B","alias"
"7439","VMD2","alias"
"7436","CAMRQ1","alias"
"7436","CARMQ1","alias"
"7436","CHRMQ1","alias"
"7436","VLDL-R","alias"
"7436","VLDLRCH","alias"
"7434","C16DUPq36.3","alias"
"7434","DUP7q36.3","alias"
"7434","PACAP-R-3","alias"
"7434","PACAP-R3","alias"
"7434","VIP-R-2","alias"
"7434","VPAC2","alias"
"7434","VPAC2R","alias"
"7434","VPCAP2R","alias"
"7433","HVR1","alias"
"7433","II","alias"
"7433","PACAP-R-2","alias"
"7433","PACAP-R2","alias"
"7433","RDC1","alias"
"7433","V1RG","alias"
"7433","VAPC1","alias"
"7433","VIP-R-1","alias"
"7433","VIPR","alias"
"7433","VIRG","alias"
"7433","VPAC1","alias"
"7433","VPAC1R","alias"
"7433","VPCAP1R","alias"
"7432","PHM27","alias"
"7431","CTRCT30","alias"
"7431","HEL113","alias"
"7430","CVIL","alias"
"7430","CVL","alias"
"7430","HEL-S-105","alias"
"7430","VIL2","alias"
"7429","D2S1471","alias"
"7429","VIL","alias"
"7428","HRCA1","alias"
"7428","RCA1","alias"
"7428","VHL1","alias"
"7428","pVHL","alias"
"7425","SCG7","alias"
"7425","SgVII","alias"
"7424","Flt4-L","alias"
"7424","LMPH1D","alias"
"7424","VRP","alias"
"7423","VEGFL","alias"
"7423","VRF","alias"
"7422","MVCD1","alias"
"7422","VEGF","alias"
"7422","VPF","alias"
"7421","NR1I1","alias"
"7421","PPP1R163","alias"
"7419","HD-VDAC3","alias"
"7419","VDAC-3","alias"
"7417","POR","alias"
"7416","PORIN","alias"
"7416","VDAC-1","alias"
"7415","ALS14","alias"
"7415","CDC48","alias"
"7415","CMT2Y","alias"
"7415","HEL-220","alias"
"7415","HEL-S-70","alias"
"7415","IBMPFD","alias"
"7415","IBMPFD1","alias"
"7415","TERA","alias"
"7415","p97","alias"
"7414","CMD1W","alias"
"7414","CMH15","alias"
"7414","HEL114","alias"
"7414","MV","alias"
"7414","MVCL","alias"
"7412","CD106","alias"
"7412","INCAM-100","alias"
"7411","HIBBJ46","alias"
"7411","PFD3","alias"
