"feature_id","name","type"
"79196","ORP5","alias"
"79196","Obph1","alias"
"79196","Osbp2","alias"
"16004","AI661837","alias"
"16004","CD222","alias"
"16004","CI-MPR","alias"
"16004","M6P/IGF2R","alias"
"16004","Mpr300","alias"
"18102","AL024257","alias"
"18102","NDPK-A","alias"
"18102","NM23-M1","alias"
"18102","NM23A","alias"
"217887","AW050009","alias"
"217887","C130001I08Rik","alias"
"217887","Flj20080","alias"
"14528","GTP-CH","alias"
"14528","GTPCH","alias"
"14528","Gch","alias"
"78938","2900057B08Rik","alias"
"78938","5830426G16Rik","alias"
"192786","A530068K01","alias"
"192786","AI844632","alias"
"192786","BB085664","alias"
"192786","C030018K18Rik","alias"
"192786","PDZ-GEF2","alias"
"192786","Pdzgef2","alias"
"192786","RA-GEF-2","alias"
"192786","Ragef2","alias"
"192786","mKIAA4052","alias"
"74600","4833424P18Rik","alias"
"74600","CGI-204","alias"
"74600","Gm9859","alias"
"74600","L47mt","alias"
"74600","MRP-L47","alias"
"74600","MTF/L47","alias"
"74600","NCM1","alias"
"100504663","4832427M01","alias"
"100504663","Atg14L","alias"
"100504663","D14Ertd114e","alias"
"100504663","D14Ertd436e","alias"
"75284","4930556P03Rik","alias"
"75284","AV138748","alias"
"228607","D430028G21Rik","alias"
"228607","IPS-1","alias"
"228607","Visa","alias"
"228607","cardif","alias"
"233977","C030014K08Rik","alias"
"233977","C87158","alias"
"233977","LIP.1","alias"
"233977","LIP1","alias"
"66208","1110060M21Rik","alias"
"66208","SCIRP10","alias"
"66208","Spuf","alias"
"98758","4833420I20Rik","alias"
"98758","AA407306","alias"
"98758","Hnrpf","alias"
"320158","9630048M01Rik","alias"
"70790","Edd","alias"
"70790","Edd1","alias"
"109575","Dc","alias"
"109575","Tbx13","alias"
"109575","Tbx7","alias"
"76843","2810047L02Rik","alias"
"76843","5730564G15Rik","alias"
"76843","L2dtl","alias"
"76843","Ramp","alias"
"101744","AU017076","alias"
"101744","C330005M16Rik","alias"
"101744","Papl","alias"
"21847","AI115143","alias"
"21847","EGR[a]","alias"
"21847","Egral","alias"
"21847","Gdnfif","alias"
"21847","TIEG-1","alias"
"21847","Tieg","alias"
"21847","Tieg1","alias"
"21847","mGIF","alias"
"77065","5930412E23Rik","alias"
"77065","int7","alias"
"22697","AI326272","alias"
"22697","CTfin51","alias"
"22697","RU49","alias"
"22697","Zfp-38","alias"
"22697","Zfp38","alias"
"22697","Zipro1","alias"
"214855","D430024K22Rik","alias"
"214855","Mrf1","alias"
"270162","4831417L10","alias"
"270162","AI428506","alias"
"270162","AI834991","alias"
"503558","Gm231","alias"
"503558","taR-9","alias"
"73598","1700113K14Rik","alias"
"73598","4930549G18Rik","alias"
"71946","2210414F18Rik","alias"
"71946","2310067E08Rik","alias"
"71946","C85344","alias"
"240283","C630007L23Rik","alias"
"240283","D030030C22","alias"
"16145","AW558444","alias"
"16145","Irgm3","alias"
"259017","MOR180-1","alias"
"18637","ESTM27","alias"
"18637","W48336","alias"
"258961","MOR3-1","alias"
"18787","PAI-1","alias"
"18787","PAI1","alias"
"18787","Planh1","alias"
"378425","Nalp12","alias"
"378425","PYPAF7","alias"
"213539","2610042A13Rik","alias"
"213539","BC016230","alias"
"94220","5430430O18Rik","alias"
"94220","Acdp4","alias"
"228866","2310022K11Rik","alias"
"228866","C20orf67","alias"
"228866","F730014I05Rik","alias"
"15894","CD54","alias"
"15894","Icam-1","alias"
"15894","Ly-47","alias"
"15894","MALA-2","alias"
"75345","19A","alias"
"75345","19A24","alias"
"75345","4930560D03Rik","alias"
"75345","CRACC","alias"
"75345","CS1","alias"
"76295","1110019I14Rik","alias"
"76295","ATPIF","alias"
"76295","ATPIR","alias"
"76295","mKIAA0956","alias"
"216749","Nmu2r","alias"
"233552","BC024955","alias"
"233552","Gde2","alias"
"116838","2810036I15Rik","alias"
"116838","AW048769","alias"
"116838","RIM2","alias"
"116838","Rab3ip2","alias"
"116838","Rim2(+40A)","alias"
"116838","Rim2(+44A)","alias"
"116838","Rim2(+4A)","alias"
"116838","Serg2","alias"
"116838","Syt3-rs","alias"
"116838","mKIAA0751","alias"
"14028","Evx-1","alias"
"14399","GABA-ARalpha6","alias"
"14399","Gabra-6","alias"
"14399","alpha6","alias"
"66926","3300001M20Rik","alias"
"66926","AU016412","alias"
"66926","AW492787","alias"
"66926","CGI-09","alias"
"66926","mKIAA1153","alias"
"13016","BARS","alias"
"13016","CtBP3/BARS","alias"
"13016","D4S115h","alias"
"13016","D5H4S115","alias"
"13016","D5H4S115E","alias"
"545085","4833422F06Rik","alias"
"18605","4833416E15Rik","alias"
"18605","AI428932","alias"
"18605","C76301","alias"
"18605","CD203c","alias"
"18605","E-NPP 1","alias"
"18605","E-NPP1","alias"
"18605","Ly-41","alias"
"18605","M6S1","alias"
"18605","NPP1","alias"
"18605","Npps","alias"
"18605","PC-1","alias"
"18605","Pca","alias"
"18605","Pca-1","alias"
"18605","Pdnp1","alias"
"18605","ttw","alias"
"18605","twy","alias"
"170829","C330003D03Rik","alias"
"100163","2310074E22Rik","alias"
"100163","AI507170","alias"
"83701","2810019G02Rik","alias"
"83701","ASR2A","alias"
"83701","ASR2B","alias"
"83701","ASR2C","alias"
"83701","ASR2D","alias"
"83701","Ars2","alias"
"83701","Asr2","alias"
"270035","6030453H13","alias"
"270035","D030041N04Rik","alias"
"13803","Nrpb","alias"
"13803","PIG10","alias"
"18133","C130088N23Rik","alias"
"18133","CCN3","alias"
"214112","9530066K23Rik","alias"
"71101","4933407H18Rik","alias"
"71101","D330017J19Rik","alias"
"71101","Kiaa1530","alias"
"71101","mKIAA1530","alias"
"68323","0610006K04Rik","alias"
"68323","AI851793","alias"
"68323","AW545547","alias"
"71904","2310021M12Rik","alias"
"71904","AV001994","alias"
"71904","BB007237","alias"
"71904","Mpra","alias"
"71904","PGLP","alias"
"71904","mPR","alias"
"68671","1110033E03Rik","alias"
"68671","ET","alias"
"60322","2600013M07Rik","alias"
"60322","C6ST-2","alias"
"60322","GST5","alias"
"60322","Gn6st-4","alias"
"60322","glcNAc6ST-4","alias"
"78920","1600017E01Rik","alias"
"78920","4632413C10Rik","alias"
"78920","4930529O08Rik","alias"
"78920","DLTS","alias"
"207565","6330570N16Rik","alias"
"207565","AW061083","alias"
"207565","mKIAA0787","alias"
"54611","A930022O17Rik","alias"
"54611","C87899","alias"
"20020","220kDa","alias"
"20020","Rpb1","alias"
"20020","Rpo2-1","alias"
"83704","CIP1","alias"
"319944","150kDa","alias"
"319944","4732460C16Rik","alias"
"319944","AI425886","alias"
"319944","CIF150","alias"
"319944","TAF2B","alias"
"319944","TAFII-150","alias"
"319944","TAFII150","alias"
"236727","A530087D17Rik","alias"
"236727","NHE7","alias"
"170643","6720469N11Rik","alias"
"170643","Kirrel1","alias"
"170643","Neph1","alias"
"432628","Gm1964","alias"
"15110","Ehand1","alias"
"15110","Hxt","alias"
"15110","Th1","alias"
"15110","Thing1","alias"
"15110","bHLHa27","alias"
"15110","eHAND","alias"
"272589","D330014K23","alias"
"272589","E130107N23Rik","alias"
"272589","Lrrc35","alias"
"12236","AU045529","alias"
"12236","BUBR1","alias"
"73229","3110052M02Rik","alias"
"73229","mszf57","alias"
"73229","mszf71","alias"
"207839","4632410F13","alias"
"207839","AW047994","alias"
"207839","GalNAc-T6","alias"
"70382","2310012I15Rik","alias"
"69071","1810014L12Rik","alias"
"69071","AI115531","alias"
"69071","AL022956","alias"
"69071","D11Bhm182e","alias"
"229227","4732443H21","alias"
"229227","B830039D19Rik","alias"
"229227","D630029K19Rik","alias"
"229227","FSA","alias"
"229227","Kiaa1109","alias"
"229227","Tweek","alias"
"72654","2700094L05Rik","alias"
"72654","C76605","alias"
"73458","1700055N04Rik","alias"
"67636","4930469P12Rik","alias"
"67636","AL022899","alias"
"67636","Ghiso","alias"
"67636","Lyrm5","alias"
"19070","2610109B12Rik","alias"
"19070","Mobkl3","alias"
"19070","Phocn","alias"
"19070","Prei3","alias"
"73754","4833431A01Rik","alias"
"73754","AW490810","alias"
"22117","Rhodanese","alias"
"99683","AI605202","alias"
"99683","SEC24","alias"
"56546","Fut10","alias"
"56546","Fut3","alias"
"108903","2310057L06Rik","alias"
"108903","A030005L14Rik","alias"
"108903","mKIAA0988","alias"
"12428","AA408589","alias"
"12428","Ccn-1","alias"
"12428","Ccn1","alias"
"12428","Ccna","alias"
"12428","CycA2","alias"
"12428","Cyca","alias"
"226548","6530402N02Rik","alias"
"226548","APH-1a","alias"
"26968","AW553146","alias"
"26968","Meflin","alias"
"67533","4632409B19Rik","alias"
"67533","AW214454","alias"
"67533","AW261454","alias"
"68118","9430023L20Rik","alias"
"68118","AA407441","alias"
"68118","AU022967","alias"
"18646","Pfn","alias"
"18646","Pfp","alias"
"18646","Prf-1","alias"
"76938","2700027J02Rik","alias"
"232962","Gm475","alias"
"232962","V1rd16","alias"
"69310","1700008H23Rik","alias"
"17880","AV071570","alias"
"17880","SM1","alias"
"17880","SM2","alias"
"17880","smMHC","alias"
"230824","AI561912","alias"
"230824","Get1","alias"
"230824","Som","alias"
"230824","Tfcp2l4","alias"
"230824","ct","alias"
"257908","MOR218-11P","alias"
"69257","2610036A20Rik","alias"
"69257","A230104O07Rik","alias"
"69257","AW111824","alias"
"69257","BB183398","alias"
"69257","EU32","alias"
"69257","NERF","alias"
"69257","NERF-1A","alias"
"69257","NERF-1B","alias"
"69257","NERF-2","alias"
"243780","AI841796","alias"
"243780","Lchn","alias"
"243780","mKIAA1147","alias"
"18107","AW536594","alias"
"18109","N-myc","alias"
"18109","Nmyc","alias"
"18109","Nmyc-1","alias"
"18109","Nmyc1","alias"
"18109","bHLHe37","alias"
"18109","c-nmyc","alias"
"244595","Ces1l","alias"
"244595","EG244595","alias"
"244595","Gm4976","alias"
"230828","9130219A07Rik","alias"
"230828","IL-22R","alias"
"230828","Il22r","alias"
"66377","2310016K22Rik","alias"
"66377","KFYI","alias"
"73582","1700106N22Rik","alias"
"73582","AI480743","alias"
"73582","AV099781","alias"
"73582","CLNMT","alias"
"73582","CaM KMT","alias"
"216011","BC036304","alias"
"78354","Ep1","alias"
"231769","1190005N23Rik","alias"
"231769","6330437E22Rik","alias"
"231769","AI197402","alias"
"231769","AW212079","alias"
"231769","SWAP","alias"
"231769","Sfrs8","alias"
"231769","Srsf8","alias"
"16669","AI663979","alias"
"16669","CK-19","alias"
"16669","EndoC","alias"
"16669","K19","alias"
"16669","Krt-1.19","alias"
"16669","Krt1-19","alias"
"73728","1110007H17Rik","alias"
"73728","A930015K15","alias"
"73728","Efa6","alias"
"73728","Efa6a","alias"
"73728","Psdl","alias"
"73728","mKIAA2011","alias"
"73251","1600028F23Rik","alias"
"73251","H3K4MT","alias"
"73251","KMT7","alias"
"73251","Set7","alias"
"73251","Set7/9","alias"
"73251","mKIAA1717","alias"
"241770","6530406L02","alias"
"241770","Rim4","alias"
"381678","Gm1053","alias"
"24053","35kDa","alias"
"24053","5430420E18Rik","alias"
"24053","AI642964","alias"
"24053","gamma-SG","alias"
"74276","1700071E18Rik","alias"
"20620","Snk","alias"
"56468","1810018L08Rik","alias"
"56468","Cish5","alias"
"56468","mKIAA0671","alias"
"332309","Gm851","alias"
"67295","2700062I01Rik","alias"
"67295","3110015B08Rik","alias"
"67295","3110037E15Rik","alias"
"67295","AI850886","alias"
"212123","6720484B16","alias"
"13138","D9Wsu13e","alias"
"13138","DG","alias"
"13138","Dp427","alias"
"13138","Dp71","alias"
"93684","9430015P09Rik","alias"
"93684","Sep15","alias"
"19656","Hnrpg","alias"
"19656","Rbmx","alias"
"19656","Rbmxrt","alias"
"18503","Pax-1","alias"
"18503","hbs","alias"
"18503","hunchback","alias"
"18503","un","alias"
"18503","undulated","alias"
"18503","wt","alias"
"11785","Fe65","alias"
"11785","Rir","alias"
"68861","GoPro49","alias"
"68861","HASF","alias"
"18185","D14H14S46E","alias"
"26465","OZF","alias"
"26465","Znf146","alias"
"15376","HNF3-beta","alias"
"15376","HNF3beta","alias"
"15376","Hnf-3b","alias"
"15376","Hnf3b","alias"
"15376","Tcf-3b","alias"
"15376","Tcf3b","alias"
"56043","1810061I10Rik","alias"
"56043","Akr1e2","alias"
"109136","2810018E08Rik","alias"
"109136","AI840684","alias"
"242022","6030440P17Rik","alias"
"242022","8430406N05Rik","alias"
"242022","Gm409","alias"
"242022","b2b1562Clo","alias"
"242022","my","alias"
"242022","ne","alias"
"242022","nv1","alias"
"268996","D130059H17","alias"
"268996","Ssxt","alias"
"268996","Syt","alias"
"56314","4732456B05Rik","alias"
"56314","mKIAA4229","alias"
"170745","9030008G12Rik","alias"
"170745","mAPP","alias"
"22698","CTfin33","alias"
"22698","Zfp-39","alias"
"67456","1200009B18Rik","alias"
"67456","4930572C01Rik","alias"
"67456","AA408438","alias"
"67456","Ptx1","alias"
"56488","1110001N02Rik","alias"
"55992","BERP1","alias"
"55992","HAC1","alias"
"55992","Rnf22","alias"
"622675","2810449M09Rik","alias"
"622675","D630040G17Rik","alias"
"622675","Znf827","alias"
"66343","2300008B03Rik","alias"
"56433","2010015D08Rik","alias"
"56433","AW049835","alias"
"56433","PEP11","alias"
"66455","2610019P18Rik","alias"
"17855","2310010A05Rik","alias"
"17855","AI256848","alias"
"17855","AI414037","alias"
"17855","MK","alias"
"226977","2310066K23Rik","alias"
"226977","AA960180","alias"
"226977","AI851923","alias"
"226977","Arp1b","alias"
"71063","4933407K12Rik","alias"
"71063","AI462383","alias"
"71063","AI666357","alias"
"15445","Fla","alias"
"15445","Flp","alias"
"15445","Hppd","alias"
"15445","Laf","alias"
"67412","6330407J23Rik","alias"
"80287","Apobec","alias"
"80287","Arp3","alias"
"80287","BC003314","alias"
"80287","Cem15","alias"
"80287","Gm20117","alias"
"80287","Rfv3","alias"
"269701","4930415N18Rik","alias"
"269701","4933428F06Rik","alias"
"269701","5031404N07","alias"
"277468","AW046938","alias"
"277468","Gm731","alias"
"108943","3110023L08Rik","alias"
"108943","AA794508","alias"
"108943","Rg9mtd2","alias"
"108943","Rnmtd2","alias"
"235442","5930437D16","alias"
"235442","D330025I23Rik","alias"
"26360","AI593246","alias"
"26360","AW260363","alias"
"26360","Arp2","alias"
"103964","1810049H19Rik","alias"
"103964","Tc","alias"
"103964","Tesp4","alias"
"23897","HAX-1","alias"
"23897","HSP1BP-1","alias"
"23897","Hs1bp1","alias"
"23897","SIG-111","alias"
"23897","Silg111","alias"
"23897","mHAX-1s","alias"
"69217","2410005C22Rik","alias"
"69217","C88169","alias"
"69217","Pepp1","alias"
"20770","Spt-1","alias"
"20770","Spt1","alias"
"78284","1700012K17Rik","alias"
"78284","5330432F22Rik","alias"
"78284","AIBZIP","alias"
"78284","AV040530","alias"
"78284","AV258827","alias"
"78284","CREB4","alias"
"78284","JAL","alias"
"78284","TISP40","alias"
"78284","acre1","alias"
"28105","D18Wsu100e","alias"
"28105","haprin","alias"
"225049","1110035E02Rik","alias"
"225049","1700007L07Rik","alias"
"225049","Ttc7a","alias"
"225049","fsn","alias"
"225049","hea","alias"
"13714","2310011G17Rik","alias"
"13714","A130026I01Rik","alias"
"13714","BB162516","alias"
"13714","SAP-1","alias"
"13714","Sap1","alias"
"208968","BC028839","alias"
"208968","Suhw3","alias"
"208968","Zfp633","alias"
"208968","Znf280c","alias"
"208968","mKIAA1584","alias"
"74343","4632407F12Rik","alias"
"74343","Torc2","alias"
"74343","mTORC2","alias"
"243911","C330019F22Rik","alias"
"243911","NEPH3","alias"
"243911","NLG1","alias"
"330863","D130049O21Rik","alias"
"330863","TNL","alias"
"330890","9230101H05Rik","alias"
"330890","Miwi2","alias"
"18673","Bap32","alias"
"67384","2410112I15Rik","alias"
"67384","SODD","alias"
"54196","PAB2","alias"
"54196","Pabp3","alias"
"54196","mPABII","alias"
"320487","C230081H03Rik","alias"
"320487","D930036F22Rik","alias"
"320487","mKIAA1316","alias"
"100470","AW990848","alias"
"241308","5830418G11Rik","alias"
"241308","AI853783","alias"
"241308","AI854138","alias"
"241308","RALGEF2","alias"
"241308","RALGPS1A","alias"
"241308","RalGEF 2","alias"
"241308","mKIAA0351","alias"
"12274","AW111623","alias"
"74012","4021402C18Rik","alias"
"74012","AA408554","alias"
"227835","E330008O22Rik","alias"
"233071","AW324378","alias"
"233071","NOMA-GAP","alias"
"233071","Snx26","alias"
"233071","TCGAP","alias"
"320022","4930532D21Rik","alias"
"320022","BB085179","alias"
"320022","Ccdc79","alias"
"52538","0610011L04Rik","alias"
"52538","AI255831","alias"
"52538","AI265397","alias"
"52538","D18Ertd240e","alias"
"54156","Maeg","alias"
"327762","Dna2l","alias"
"327762","E130315B21Rik","alias"
"75886","4930583C14Rik","alias"
"75886","AI507011","alias"
"66421","4930572C24Rik","alias"
"13361","8430436I03Rik","alias"
"13361","AA607882","alias"
"13361","AI662710","alias"
"13361","AW555094","alias"
"19208","gp33","alias"
"19208","pT-alpha","alias"
"19208","pT-alpha-TCR","alias"
"19208","pT[a]","alias"
"19208","pTa","alias"
"19208","pTalpha","alias"
"19700","E030011C07Rik","alias"
"19700","Ras","alias"
"19700","Rem","alias"
"225152","9430022F06Rik","alias"
"225152","Cx39","alias"
"171166","6720490O21Rik","alias"
"171166","TRPML3","alias"
"171166","Va","alias"
"107733","MRP-L27","alias"
"107733","Rpml27","alias"
"75660","1810054G18Rik","alias"
"20437","AA982064","alias"
"20437","AI853500","alias"
"20437","Sinh1a","alias"
"66340","1700023M09Rik","alias"
"66340","Pen-2","alias"
"69072","1810014B19Rik","alias"
"69072","AA537058","alias"
"69072","B830003A16Rik","alias"
"69072","C81321","alias"
"69072","Ebp2","alias"
"69072","Nobp","alias"
"69072","p40","alias"
"269437","BC042549","alias"
"269437","PLC-eta-1","alias"
"269437","PLCeta1","alias"
"269437","Plcl3","alias"
"99167","AU014939","alias"
"99167","AU042321","alias"
"99167","Adip","alias"
"106021","AW105885","alias"
"106021","LUN","alias"
"106021","TP53BPL","alias"
"106021","p53BP3/LUN","alias"
"194952","6430559I23","alias"
"102680","A730081N20Rik","alias"
"102680","AU022428","alias"
"102680","Xt3s1","alias"
"102680","Xtrp3s1","alias"
"69878","2010013O18Rik","alias"
"69878","SMF","alias"
"69878","sm-F","alias"
"69878","snRNP-F","alias"
"245450","A930040J07","alias"
"59012","3230402N08Rik","alias"
"59012","MNCb-5203","alias"
"214627","5730445M16Rik","alias"
"214627","5830428A09","alias"
"102632113","LOC102632113","alias"
"68743","1110037A17Rik","alias"
"68743","2900037I21Rik","alias"
"68743","C78101","alias"
"68743","Scraps","alias"
"26459","FACVL3","alias"
"26459","FATP5","alias"
"26459","VLCS-H2","alias"
"26459","VLCSH2","alias"
"26459","Vlacsr","alias"
"209737","3110023M17Rik","alias"
"209737","3930402I10Rik","alias"
"209737","D330038N01","alias"
"209737","HKLP2","alias"
"209737","Knsl7","alias"
"209737","b2b1117.1Clo","alias"
"209737","b2b1117.1aClo","alias"
"14240","Fkh4","alias"
"227325","A930026D19Rik","alias"
"227325","BET","alias"
"227325","Bret","alias"
"258537","MOR114-9","alias"
"627927","EG627927","alias"
"110323","2010000G05Rik","alias"
"110323","Cox6b","alias"
"211660","2310020J12Rik","alias"
"211660","4930413O22Rik","alias"
"211660","AA387550","alias"
"211660","BC055915","alias"
"211660","Cspp2","alias"
"211660","Cspp3","alias"
"66786","4932441H21Rik","alias"
"66786","4933433E02Rik","alias"
"66786","MOR283-1","alias"
"108073","6330570A01Rik","alias"
"108073","BB176677","alias"
"108073","C030018L03","alias"
"108073","E130018M02Rik","alias"
"108073","Gpr1g","alias"
"108073","Gprc1g","alias"
"108073","SMN2","alias"
"108073","Tg(SMN2)89Ahmb","alias"
"108073","mGluR7","alias"
"108737","2210022N24Rik","alias"
"108737","2810422B09Rik","alias"
"108737","AI462649","alias"
"108737","AW209236","alias"
"108737","Osr1","alias"
"108737","mKIAA1101","alias"
"67859","2310002J15Rik","alias"
"67859","AV023762","alias"
"75320","1110061E11Rik","alias"
"75320","4930555L11Rik","alias"
"75320","AI195356","alias"
"75320","AI841245","alias"
"75320","C80956","alias"
"75320","D6Ertd3e","alias"
"75320","EKI1","alias"
"22758","2510038J07Rik","alias"
"22758","FPM315","alias"
"22758","Zfp96","alias"
"22758","mKIAA0426","alias"
"22758","zfp-96","alias"
"215789","AV158170","alias"
"215789","BC012871","alias"
"70202","2310051M13Rik","alias"
"231830","A930021H16Rik","alias"
"231830","JRAB","alias"
"231830","MICAL-L2","alias"
"231830","mFLJ00139","alias"
"239528","1110029L17Rik","alias"
"239528","2310051F07Rik","alias"
"239528","AI225898","alias"
"239528","AL022874","alias"
"239528","AW546247","alias"
"239528","Eif2c2","alias"
"239528","Gerp95","alias"
"239528","Gm10365","alias"
"239528","mKIAA4215","alias"
"223921","AAA","alias"
"223921","ADRACALA","alias"
"223921","D030041N15Rik","alias"
"223921","GL003","alias"
"67553","4933434L15Rik","alias"
"237500","9130014E20Rik","alias"
"237500","B130008E12Rik","alias"
"237500","mSmile","alias"
"320394","G630055P03Rik","alias"
"666704","AA589507","alias"
"77574","2810407D09Rik","alias"
"77574","3321401G04Rik","alias"
"77574","A230020K05Rik","alias"
"77574","AI848529","alias"
"77574","Fam115a","alias"
"233670","M50","alias"
"233670","MOR103-16","alias"
"226432","0710008K06Rik","alias"
"226432","AI845704","alias"
"226432","C78347","alias"
"226432","Imp9","alias"
"226432","Ranbp9","alias"
"226432","mKIAA1192","alias"
"170461","1700011K09Rik","alias"
"170461","4833424I06Rik","alias"
"170461","4933429L05Rik","alias"
"170461","AI644424","alias"
"227619","E430019H13Rik","alias"
"227619","ERMan1","alias"
"227619","Gm108","alias"
"227619","MANA-ER","alias"
"474156","3930402F13Rik","alias"
"227933","5830402J09","alias"
"665180","AI414054","alias"
"665180","AW122724","alias"
"665180","Gm1064","alias"
"110920","1600002I10Rik","alias"
"110920","AV006182","alias"
"110920","B230217N24Rik","alias"
"110920","Stch","alias"
"17766","Mth1","alias"
"66654","5730518K06Rik","alias"
"170834","AA536827","alias"
"433016","EG433016","alias"
"26373","ClC-7","alias"
"26373","D17Wsu51e","alias"
"66248","1500026A19Rik","alias"
"66248","2600005J22Rik","alias"
"66248","AV009521","alias"
"66248","AV170001","alias"
"66248","AW545564","alias"
"381339","2310079P10Rik","alias"
"381339","AI414494","alias"
"74772","1110012E06Rik","alias"
"74772","AA589443","alias"
"103534","AA407995","alias"
"103534","GnTIVb","alias"
"226861","2810432O22Rik","alias"
"226861","AI462858","alias"
"226861","AP-2CRE","alias"
"226861","Skn","alias"
"226861","Tg(TFAP2A-cre)1Will","alias"
"208618","6620402G01Rik","alias"
"208618","9430077C05Rik","alias"
"208618","BC026657","alias"
"208618","E330027G05Rik","alias"
"208618","Etl-4","alias"
"208618","Skt","alias"
"170767","5730495K23Rik","alias"
"243659","9130025L13","alias"
"243659","AI326477","alias"
"243659","Nok","alias"
"140570","Debt","alias"
"140570","plexin-B2","alias"
"244608","4933409I22","alias"
"244608","BC060957","alias"
"224703","9530046H09Rik","alias"
"224703","MARCH-II","alias"
"242939","AV136066","alias"
"213043","Aoh3","alias"
"213043","Aox3l1","alias"
"71435","5530401C11Rik","alias"
"71435","AA416458","alias"
"71435","ARHGAP10","alias"
"14347","AI853193","alias"
"14347","FTVII","alias"
"14347","Fuc-TVII","alias"
"14347","FucT-VII","alias"
"258069","MOR111-10","alias"
"628456","EG628456","alias"
"69780","1810031K02Rik","alias"
"69780","AA408614","alias"
"69780","Smap1l","alias"
"229285","AI840044","alias"
"229285","C79168","alias"
"229285","SPARTIN","alias"
"229285","TAHCCP1","alias"
"229285","mKIAA0610","alias"
"57780","1110035I01Rik","alias"
"231070","1810013C12Rik","alias"
"231070","Insig-1","alias"
"105372","AW544865","alias"
"20415","ABP","alias"
"225192","AXOR35","alias"
"225192","BG26","alias"
"225192","GPCR105","alias"
"225192","GPRv53","alias"
"225192","H4","alias"
"225192","H4R","alias"
"225192","HH4R","alias"
"71863","1700019O17Rik","alias"
"68134","5730594O13Rik","alias"
"68134","AI317193","alias"
"68134","AW541158","alias"
"68134","RENT3B","alias"
"68134","UPF3X","alias"
"18751","PKC-B","alias"
"18751","PKC-Beta","alias"
"18751","Pkcb","alias"
"18751","Prkcb1","alias"
"18751","Prkcb2","alias"
"56188","0610012C17Rik","alias"
"56188","1110006M24Rik","alias"
"56188","Plm","alias"
"56188","Pml","alias"
"27206","AA407323","alias"
"27206","AA409510","alias"
"27206","AI225895","alias"
"27206","AV168563","alias"
"27206","AW538185","alias"
"27206","Nesk","alias"
"78339","2900029G13Rik","alias"
"78339","AI414930","alias"
"78339","TTY3","alias"
"78339","mTTY3","alias"
"52250","D6Ertd253e","alias"
"67334","1700054O13Rik","alias"
"67334","H2al3","alias"
"234593","D8Bwg1337e","alias"
"234593","Ndr1-rs","alias"
"234593","Ndr4","alias"
"234593","R74996","alias"
"234593","SMAP-8","alias"
"100862066","Gm21446","alias"
"100040781","Gm2964","alias"
"574417","T2R37","alias"
"574417","Tas2r3","alias"
"574417","mt2r41","alias"
"14105","FUSIP2","alias"
"14105","Fusip1","alias"
"14105","NSSR1","alias"
"14105","NSSR2","alias"
"14105","Nssr","alias"
"14105","SRrp40","alias"
"14105","Sfrs13a","alias"
"14105","Srsf13a","alias"
"14105","TASR","alias"
"14105","TASR1","alias"
"14105","TASR2","alias"
"77593","3110003C05Rik","alias"
"77593","4930550B20Rik","alias"
"77593","AI843191","alias"
"77593","Gcap7","alias"
"71474","1110033O10Rik","alias"
"71474","8430411H09Rik","alias"
"71474","B230107H12Rik","alias"
"71474","Pp6r2","alias"
"71474","Saps2","alias"
"64292","2410099E23Rik","alias"
"64292","D2Ertd369e","alias"
"64292","Pges","alias"
"64292","mPGES","alias"
"64292","mPGES-1","alias"
"77264","9330177B18Rik","alias"
"77264","BB154236","alias"
"77264","mKIAA0236","alias"
"243914","Lgil3","alias"
"243914","clp","alias"
"546886","Ccdc42b","alias"
"546886","Gm5988","alias"
"75467","1700011E24Rik","alias"
"75467","GSE","alias"
"668964","Gm10922","alias"
"74239","1700028P05Rik","alias"
"74239","mKIAA1023","alias"
"231147","4631428G15","alias"
"231147","BC024909","alias"
"258046","MOR171-33P","alias"
"258046","MOR171-49","alias"
"381062","2210404J11Rik","alias"
"381062","2410011O22Rik","alias"
"381062","AI448938","alias"
"280635","1110013O17Rik","alias"
"280635","EMILIN-3","alias"
"280635","EMILIN-5","alias"
"280635","EMILIN-T","alias"
"280635","Emilin5","alias"
"260409","3200001F04Rik","alias"
"260409","AA986861","alias"
"260409","Borg2","alias"
"260409","Cep3","alias"
"260409","UB1","alias"
"24017","2010001H16Rik","alias"
"24017","Rzf","alias"
"245386","4933417N17","alias"
"245386","6430550H21Rik","alias"
"245386","Fam70a","alias"
"20446","II","alias"
"20446","ST6GalNAc","alias"
"20446","Siat7","alias"
"20446","Siat7b","alias"
"319583","5830471N16Rik","alias"
"319583","tiny","alias"
"11648","Akp-3","alias"
"11648","IAP","alias"
"11648","dIAP","alias"
"12226","AI426953","alias"
"12226","AW546738","alias"
"76467","2310050L06Rik","alias"
"76467","Mrsb","alias"
"76467","Msrb","alias"
"76467","Pilb","alias"
"224617","9630033P11","alias"
"224617","C530046L02Rik","alias"
"224617","mKIAA1171","alias"
"214058","2410080H04Rik","alias"
"214058","D130061K05","alias"
"110805","Titf2","alias"
"100678","AI480570","alias"
"100678","PSP","alias"
"100678","PSPase","alias"
"18245","AZ-1","alias"
"18245","AZ1","alias"
"18245","Antizyme","alias"
"18245","ODC-Az","alias"
"18245","Oaz","alias"
"16764","3222402O04Rik","alias"
"16764","A730046J16","alias"
"16764","LAF-4","alias"
"16764","Laf4","alias"
"269774","5530400K14Rik","alias"
"269774","9630042K20","alias"
